Subject,Appraisal_Dimension,Item,Order,Rating,RT
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7325,51,2,6797.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7330,23,0,5228.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7359,106,97,8713.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7361,44,71,13214.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7430,70,2,4301.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7450,69,48,6155.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7470,50,1,8943.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,7480,85,1,3152.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,8461,89,1,5653.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,8497,7,0,7648.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9040,53,99,9966.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9050,75,1,13299.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9181,56,98,6805.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9182,61,96,17277.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9252,48,86,53886.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9253,37,89,32882.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9265,4,64,155672.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9300,8,100,5941.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9301,91,97,4194.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9400,17,81,10684.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9410,76,98,9404.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9452,104,90,10185.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9561,63,95,5960.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9584,101,1,4884.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9635,45,90,21972.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9800,68,71,5029.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,9810,15,100,5849.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A013,19,100,7243.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A041,24,100,7725.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A055,36,86,16096.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A062,42,86,12495.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A064,71,99,10285.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A069,62,99,7164.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A095,16,100,10857.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,A127,95,94,7608.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,H022,79,94,19123.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,H064,86,98,15107.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,H077,54,98,7559.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,H079,34,100,6036.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,P039,26,0,5311.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,P077,84,1,4031.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,P078,25,0,6359.0
A3BTEZBYTU9M1B:3JAOYWH7VJGDOURZX3OQCZRMHKDL96,disgust,P096,66,1,4546.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1050,72,54,2870.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1052,17,50,3874.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1120,20,58,2640.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1201,41,80,3012.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1270,19,76,3672.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1303,25,0,3084.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1440,50,0,3982.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1441,14,0,2372.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1463,69,0,2396.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1710,96,1,2218.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,1722,111,0,1790.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2057,70,23,2430.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2070,33,39,4432.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2091,15,0,3668.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2154,59,50,4937.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2205,83,61,2904.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2224,28,4,3037.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2332,47,2,3633.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2340,94,6,2788.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2395,10,50,3027.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2550,112,13,2216.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2683,46,60,3103.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2691,65,77,2475.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2710,44,79,2902.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2717,57,88,3508.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,2811,88,69,3297.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3005,80,84,2846.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3015,77,87,3285.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3051,8,85,3736.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3053,66,90,2228.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3063,106,82,6558.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3064,95,86,2812.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3068,26,87,3442.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3150,58,83,2802.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3181,27,84,2408.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,3500,86,61,5659.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4002,104,0,2614.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4141,7,0,4397.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4180,85,0,3184.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4225,100,0,2711.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4232,42,0,3342.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4250,55,0,2710.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4311,76,0,2722.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4460,21,78,3195.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4542,34,50,3556.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4561,67,81,5434.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4574,60,50,2353.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4599,52,0,3792.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4607,4,0,3285.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4611,31,0,2486.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4622,71,50,4477.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4623,5,0,3094.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4625,43,50,2755.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4645,61,14,2473.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4659,63,0,3914.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4670,32,0,2689.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4672,109,0,2566.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4680,40,0,3412.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,4695,2,0,8338.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,5270,12,0,3949.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,5629,39,0,3642.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,5661,98,0,2824.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,5700,16,0,2486.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,5780,36,0,2554.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,5910,79,0,3330.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,6212,75,62,3769.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,6560,81,81,3983.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,6821,68,84,7728.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7230,23,0,6094.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7325,73,14,8664.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7330,3,0,3260.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7359,18,77,3890.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7361,93,68,3017.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7430,103,5,3015.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7450,62,20,3680.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7470,24,0,3970.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,7480,51,0,2465.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,8461,11,50,5580.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,8497,105,50,7624.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9040,30,96,4501.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9050,48,63,5705.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9181,37,92,3431.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9182,74,82,4173.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9252,49,100,12915.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9253,90,83,3825.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9265,108,73,3149.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9300,78,75,2250.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9301,54,91,3488.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9400,87,72,3374.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9410,99,74,4758.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9452,29,72,4398.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9561,13,98,3151.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9584,35,50,3971.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9635,102,64,2667.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9800,6,100,4028.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,9810,22,100,5695.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A013,89,76,2239.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A041,84,96,6580.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A055,53,94,5049.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A062,97,85,2822.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A064,56,82,8340.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A069,9,92,4049.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A095,91,95,2635.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,A127,38,79,5111.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,H022,82,82,2035.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,H064,92,69,2395.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,H077,64,93,3443.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,H079,45,100,3231.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,P039,110,9,2226.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,P077,1,0,5860.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,P078,101,0,3622.0
A30GWXSWA6QCD7:3K9FOBBF2IVYDWVTYD7VU0M6M3WLNV,disgust,P096,107,0,2138.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1050,12,72,3418.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1052,86,50,1834.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1120,43,81,2884.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1201,74,63,2044.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1270,45,64,2157.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1303,58,8,1774.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1440,73,6,1553.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1441,87,16,1944.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1463,39,6,1738.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1710,50,1,1684.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,1722,23,9,2315.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2057,84,8,1969.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2070,11,10,2474.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2091,44,1,1844.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2154,36,5,2073.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2205,70,91,1920.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2224,75,11,1601.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2332,60,9,1685.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2340,91,9,1822.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2395,90,9,1902.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2550,67,7,1901.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2683,10,78,2766.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2691,8,68,2803.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2710,26,86,3906.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2717,63,74,2285.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,2811,62,86,2698.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3005,14,96,3995.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3015,51,95,2108.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3051,88,93,1774.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3053,52,95,2302.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3063,34,92,8315.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3064,5,92,11127.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3068,29,94,5011.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3150,1,86,10581.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3181,20,62,5233.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,3500,112,96,1733.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4002,72,4,2089.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4141,48,8,2434.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4180,7,6,4613.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4225,59,3,1822.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4232,69,8,1875.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4250,111,6,2336.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4311,56,6,2008.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4460,17,78,3086.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4542,96,6,1907.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4561,79,67,3372.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4574,82,7,1795.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4599,85,6,1886.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4607,55,4,1984.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4611,37,4,1882.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4622,94,10,1672.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4623,65,8,2613.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4625,49,3,1891.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4645,2,11,6805.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4659,15,5,3910.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4670,71,7,1860.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4672,108,7,1885.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4680,16,4,3930.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,4695,92,4,1870.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,5270,33,8,2211.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,5629,42,6,1977.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,5661,102,9,2283.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,5700,27,8,2238.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,5780,110,6,1623.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,5910,18,6,3378.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,6212,80,81,3445.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,6560,35,86,2425.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,6821,24,84,3336.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7230,3,11,3194.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7325,76,11,1649.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7330,28,6,2406.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7359,105,2,1784.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7361,30,97,4809.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7430,38,7,2293.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7450,54,1,1749.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7470,6,8,3534.0
AZIAQJWXTSFUX:3KIBXJ1WD665BBDNESV7UP9XTIVOKR,disgust,7480,22,2,2166.0
